"AGENCY 0","DATA 0","DATA TYPE 0","LOCATION 0","LOCATION TYPE 0","SOURCE 0","SOURCE TYPE 0","SUBJECT 0","TIME 0","TIME TYPE 0"
"National Centers for Environmental Information","73.85000000000","STRING","Kauai","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Temperature MA Split By FIPS","1977-04","ISO_DATE"
"National Centers for Environmental Information","69.40000000000","STRING","Kauai","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Temperature MA Split By FIPS","1993-01","ISO_DATE"
"National Centers for Environmental Information","70.07000000000","STRING","Kauai","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Temperature MA Split By FIPS","2009-04","ISO_DATE"
"National Centers for Environmental Information","79.00000000000","STRING","Kauai","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Temperature MA Split By FIPS","2009-09","ISO_DATE"
"National Centers for Environmental Information","73.35000000000","STRING","Kauai","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Temperature MA Split By FIPS","1960-04","ISO_DATE"
"National Centers for Environmental Information","74.97000000000","STRING","Kauai","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Temperature MA Split By FIPS","1961-04","ISO_DATE"
"National Centers for Environmental Information","78.65000000000","STRING","Kauai","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Temperature MA Split By FIPS","1968-09","ISO_DATE"
"National Centers for Environmental Information","73.10000000000","STRING","Kauai","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Temperature MA Split By FIPS","1989-01","ISO_DATE"
"National Centers for Environmental Information","83.28000000000","STRING","Kauai","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Temperature MA Split By FIPS","2019-09","ISO_DATE"
"National Centers for Environmental Information","77.58000000000","STRING","Kauai","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Temperature MA Split By FIPS","2018-09","ISO_DATE"
"National Centers for Environmental Information","76.17000000000","STRING","Kauai","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Temperature MA Split By FIPS","2011-04","ISO_DATE"
"National Centers for Environmental Information","72.06000000000","STRING","Kauai","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Temperature MA Split By FIPS","2022-01","ISO_DATE"
"National Centers for Environmental Information","79.55000000000","STRING","Kauai","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Temperature MA Split By FIPS","2022-09","ISO_DATE"
"National Centers for Environmental Information","72.57000000000","STRING","Kauai","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Temperature MA Split By FIPS","1959-04","ISO_DATE"
"National Centers for Environmental Information","71.27000000000","STRING","Kauai","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Temperature MA Split By FIPS","1963-01","ISO_DATE"
"National Centers for Environmental Information","74.52000000000","STRING","Kauai","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Temperature MA Split By FIPS","2020-01","ISO_DATE"
"National Centers for Environmental Information","75.38000000000","STRING","Kauai","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Temperature MA Split By FIPS","2020-04","ISO_DATE"
"National Centers for Environmental Information","83.42000000000","STRING","Kauai","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Temperature MA Split By FIPS","2019-08","ISO_DATE"
"National Centers for Environmental Information","82.71000000000","STRING","Kauai","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Temperature MA Split By FIPS","2017-08","ISO_DATE"
"National Centers for Environmental Information","78.73000000000","STRING","Kauai","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Temperature MA Split By FIPS","2010-08","ISO_DATE"
"National Centers for Environmental Information","78.53000000000","STRING","Kauai","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Temperature MA Split By FIPS","1978-07","ISO_DATE"
"National Centers for Environmental Information","80.03000000000","STRING","Kauai","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Temperature MA Split By FIPS","1996-07","ISO_DATE"
"National Centers for Environmental Information","79.13000000000","STRING","Kauai","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Temperature MA Split By FIPS","2000-10","ISO_DATE"
"National Centers for Environmental Information","72.55000000000","STRING","Kauai","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Temperature MA Split By FIPS","1981-02","ISO_DATE"
"National Centers for Environmental Information","80.66000000000","STRING","Kauai","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Temperature MA Split By FIPS","1982-07","ISO_DATE"
"National Centers for Environmental Information","71.61000000000","STRING","Kauai","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Temperature MA Split By FIPS","1995-02","ISO_DATE"
"National Centers for Environmental Information","79.31000000000","STRING","Kauai","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Temperature MA Split By FIPS","1995-10","ISO_DATE"
"National Centers for Environmental Information","72.50000000000","STRING","Kauai","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Temperature MA Split By FIPS","1994-02","ISO_DATE"
"National Centers for Environmental Information","72.79000000000","STRING","Kauai","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Temperature MA Split By FIPS","1985-02","ISO_DATE"
"National Centers for Environmental Information","78.32000000000","STRING","Kauai","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Temperature MA Split By FIPS","1971-10","ISO_DATE"
"National Centers for Environmental Information","78.15000000000","STRING","Kauai","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Temperature MA Split By FIPS","1989-07","ISO_DATE"
"National Centers for Environmental Information","78.44000000000","STRING","Kauai","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Temperature MA Split By FIPS","2017-10","ISO_DATE"
"National Centers for Environmental Information","79.69000000000","STRING","Kauai","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Temperature MA Split By FIPS","2011-07","ISO_DATE"
"National Centers for Environmental Information","78.32000000000","STRING","Kauai","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Temperature MA Split By FIPS","2011-10","ISO_DATE"
"National Centers for Environmental Information","71.41000000000","STRING","Kauai","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Temperature MA Split By FIPS","2003-02","ISO_DATE"
"National Centers for Environmental Information","74.50000000000","STRING","Kauai","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Temperature MA Split By FIPS","1974-02","ISO_DATE"
"National Centers for Environmental Information","79.00000000000","STRING","Kauai","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Temperature MA Split By FIPS","1974-07","ISO_DATE"
"National Centers for Environmental Information","79.27000000000","STRING","Kauai","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Temperature MA Split By FIPS","1974-10","ISO_DATE"
"National Centers for Environmental Information","78.77000000000","STRING","Kauai","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Temperature MA Split By FIPS","1973-07","ISO_DATE"
"National Centers for Environmental Information","76.60000000000","STRING","Kauai","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Temperature MA Split By FIPS","2021-10","ISO_DATE"
"National Centers for Environmental Information","70.84000000000","STRING","Kauai","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Temperature MA Split By FIPS","1972-02","ISO_DATE"
"National Centers for Environmental Information","70.48000000000","STRING","Kauai","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Temperature MA Split By FIPS","1969-02","ISO_DATE"
"National Centers for Environmental Information","79.05000000000","STRING","Kauai","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Temperature MA Split By FIPS","2020-10","ISO_DATE"
"National Centers for Environmental Information","69.80000000000","STRING","Kauai","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Temperature MA Split By FIPS","1990-02","ISO_DATE"
"National Centers for Environmental Information","70.85000000000","STRING","Kauai","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Temperature MA Split By FIPS","1951-03","ISO_DATE"
"National Centers for Environmental Information","73.42000000000","STRING","Kauai","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Temperature MA Split By FIPS","1997-03","ISO_DATE"
"National Centers for Environmental Information","78.58000000000","STRING","Kauai","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Temperature MA Split By FIPS","1996-06","ISO_DATE"
"National Centers for Environmental Information","72.77000000000","STRING","Kauai","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Temperature MA Split By FIPS","2012-03","ISO_DATE"
"National Centers for Environmental Information","76.24000000000","STRING","Kauai","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Temperature MA Split By FIPS","1982-05","ISO_DATE"
"National Centers for Environmental Information","76.78000000000","STRING","Kauai","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Temperature MA Split By FIPS","1977-06","ISO_DATE"
"National Centers for Environmental Information","72.50000000000","STRING","Kauai","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Temperature MA Split By FIPS","1976-03","ISO_DATE"
"National Centers for Environmental Information","77.57000000000","STRING","Kauai","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Temperature MA Split By FIPS","2008-06","ISO_DATE"
"National Centers for Environmental Information","73.24000000000","STRING","Kauai","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Temperature MA Split By FIPS","1995-03","ISO_DATE"
"National Centers for Environmental Information","77.20000000000","STRING","Kauai","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Temperature MA Split By FIPS","1994-06","ISO_DATE"
"National Centers for Environmental Information","78.22000000000","STRING","Kauai","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Temperature MA Split By FIPS","1960-06","ISO_DATE"
"National Centers for Environmental Information","73.87000000000","STRING","Kauai","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Temperature MA Split By FIPS","1971-03","ISO_DATE"
"National Centers for Environmental Information","75.87000000000","STRING","Kauai","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Temperature MA Split By FIPS","2014-05","ISO_DATE"
"National Centers for Environmental Information","77.75000000000","STRING","Kauai","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Temperature MA Split By FIPS","1989-06","ISO_DATE"
"National Centers for Environmental Information","73.76000000000","STRING","Kauai","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Temperature MA Split By FIPS","2017-03","ISO_DATE"
"National Centers for Environmental Information","72.71000000000","STRING","Kauai","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Temperature MA Split By FIPS","2018-03","ISO_DATE"
"National Centers for Environmental Information","72.27000000000","STRING","Kauai","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Temperature MA Split By FIPS","2016-03","ISO_DATE"
"National Centers for Environmental Information","71.37000000000","STRING","Kauai","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Temperature MA Split By FIPS","1950-03","ISO_DATE"
"National Centers for Environmental Information","74.08000000000","STRING","Kauai","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Temperature MA Split By FIPS","1950-05","ISO_DATE"
"National Centers for Environmental Information","74.21000000000","STRING","Kauai","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Temperature MA Split By FIPS","1959-03","ISO_DATE"
"National Centers for Environmental Information","73.48000000000","STRING","Kauai","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Temperature MA Split By FIPS","1974-03","ISO_DATE"
"National Centers for Environmental Information","76.73000000000","STRING","Kauai","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Temperature MA Split By FIPS","2021-05","ISO_DATE"
"National Centers for Environmental Information","75.40000000000","STRING","Kauai","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Temperature MA Split By FIPS","1963-05","ISO_DATE"
"National Centers for Environmental Information","73.16000000000","STRING","Kauai","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Temperature MA Split By FIPS","1964-03","ISO_DATE"
"National Centers for Environmental Information","73.60000000000","STRING","Kauai","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Temperature MA Split By FIPS","1988-03","ISO_DATE"
"National Centers for Environmental Information","71.02000000000","STRING","Kauai","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Temperature MA Split By FIPS","1960-03","ISO_DATE"
"National Centers for Environmental Information","74.77000000000","STRING","Kauai","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Temperature MA Split By FIPS","2007-12","ISO_DATE"
"National Centers for Environmental Information","73.47000000000","STRING","Kauai","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Temperature MA Split By FIPS","1975-12","ISO_DATE"
"National Centers for Environmental Information","73.26000000000","STRING","Kauai","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Temperature MA Split By FIPS","1956-12","ISO_DATE"
"National Centers for Environmental Information","74.23000000000","STRING","Kauai","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Temperature MA Split By FIPS","1988-12","ISO_DATE"
"National Centers for Environmental Information","73.74000000000","STRING","Kauai","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Temperature MA Split By FIPS","1961-12","ISO_DATE"
"National Centers for Environmental Information","72.21000000000","STRING","Kauai","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Temperature MA Split By FIPS","1955-12","ISO_DATE"
"National Centers for Environmental Information","72.63000000000","STRING","Kauai","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Temperature MA Split By FIPS","1952-12","ISO_DATE"
"National Centers for Environmental Information","73.11000000000","STRING","Kauai","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Temperature MA Split By FIPS","2004-12","ISO_DATE"
"National Centers for Environmental Information","76.67000000000","STRING","Kauai","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Temperature MA Split By FIPS","2022-11","ISO_DATE"
"National Centers for Environmental Information","76.38000000000","STRING","Kauai","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Temperature MA Split By FIPS","1963-11","ISO_DATE"
"National Centers for Environmental Information","75.58000000000","STRING","Kauai","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Temperature MA Split By FIPS","1969-11","ISO_DATE"
"National Centers for Environmental Information","73.35000000000","STRING","Kauai","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Temperature MA Split By FIPS","1964-11","ISO_DATE"
"National Centers for Environmental Information","75.82000000000","STRING","Kauai","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Temperature MA Split By FIPS","1962-11","ISO_DATE"
"National Centers for Environmental Information","74.42000000000","STRING","Kauai","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Temperature MA Split By FIPS","1997-11","ISO_DATE"
"National Centers for Environmental Information","76.58000000000","STRING","Kauai","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Temperature MA Split By FIPS","2012-11","ISO_DATE"
"National Centers for Environmental Information","71.74000000000","STRING","Kauai","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Temperature MA Split By FIPS","2004-01","ISO_DATE"
"National Centers for Environmental Information","79.12000000000","STRING","Kauai","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Temperature MA Split By FIPS","1980-09","ISO_DATE"
"National Centers for Environmental Information","78.68000000000","STRING","Kauai","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Temperature MA Split By FIPS","2012-09","ISO_DATE"
"National Centers for Environmental Information","71.29000000000","STRING","Kauai","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Temperature MA Split By FIPS","1982-01","ISO_DATE"
"National Centers for Environmental Information","79.93000000000","STRING","Kauai","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Temperature MA Split By FIPS","1977-09","ISO_DATE"
"National Centers for Environmental Information","78.68000000000","STRING","Kauai","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Temperature MA Split By FIPS","2010-09","ISO_DATE"
"National Centers for Environmental Information","75.57000000000","STRING","Kauai","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Temperature MA Split By FIPS","1993-04","ISO_DATE"
"National Centers for Environmental Information","79.68000000000","STRING","Kauai","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Temperature MA Split By FIPS","1992-09","ISO_DATE"
"National Centers for Environmental Information","72.88000000000","STRING","Kauai","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Temperature MA Split By FIPS","1985-04","ISO_DATE"
"National Centers for Environmental Information","76.15000000000","STRING","Kauai","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Temperature MA Split By FIPS","2019-04","ISO_DATE"
"National Centers for Environmental Information","77.60000000000","STRING","Kauai","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Temperature MA Split By FIPS","1952-09","ISO_DATE"
"National Centers for Environmental Information","75.40000000000","STRING","Kauai","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Temperature MA Split By FIPS","2005-04","ISO_DATE"
"National Centers for Environmental Information","69.89000000000","STRING","Kauai","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Temperature MA Split By FIPS","2003-01","ISO_DATE"
"National Centers for Environmental Information","78.83000000000","STRING","Kauai","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Temperature MA Split By FIPS","2006-09","ISO_DATE"
"National Centers for Environmental Information","74.58000000000","STRING","Kauai","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Temperature MA Split By FIPS","1963-04","ISO_DATE"
"National Centers for Environmental Information","81.85000000000","STRING","Kauai","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Temperature MA Split By FIPS","2020-09","ISO_DATE"
"National Centers for Environmental Information","78.62000000000","STRING","Kauai","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Temperature MA Split By FIPS","1966-09","ISO_DATE"
"National Centers for Environmental Information","79.95000000000","STRING","Kauai","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Temperature MA Split By FIPS","1990-09","ISO_DATE"
"National Centers for Environmental Information","74.80000000000","STRING","Kauai","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Temperature MA Split By FIPS","1962-04","ISO_DATE"
"National Centers for Environmental Information","80.03000000000","STRING","Kauai","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Temperature MA Split By FIPS","1974-08","ISO_DATE"
"National Centers for Environmental Information","80.13000000000","STRING","Kauai","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Temperature MA Split By FIPS","1986-08","ISO_DATE"
"National Centers for Environmental Information","79.95000000000","STRING","Kauai","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Temperature MA Split By FIPS","1960-08","ISO_DATE"
"National Centers for Environmental Information","79.92000000000","STRING","Kauai","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Temperature MA Split By FIPS","1971-08","ISO_DATE"
"National Centers for Environmental Information","78.74000000000","STRING","Kauai","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Temperature MA Split By FIPS","1957-08","ISO_DATE"
"National Centers for Environmental Information","78.02000000000","STRING","Kauai","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Temperature MA Split By FIPS","1953-08","ISO_DATE"
"National Centers for Environmental Information","79.03000000000","STRING","Kauai","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Temperature MA Split By FIPS","1968-08","ISO_DATE"
"National Centers for Environmental Information","77.95000000000","STRING","Kauai","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Temperature MA Split By FIPS","1952-08","ISO_DATE"
"National Centers for Environmental Information","79.40000000000","STRING","Kauai","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Temperature MA Split By FIPS","1978-08","ISO_DATE"
"National Centers for Environmental Information","78.40000000000","STRING","Kauai","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Temperature MA Split By FIPS","1951-08","ISO_DATE"
"National Centers for Environmental Information","79.66000000000","STRING","Kauai","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Temperature MA Split By FIPS","2002-08","ISO_DATE"
"National Centers for Environmental Information","80.47000000000","STRING","Kauai","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Temperature MA Split By FIPS","1996-08","ISO_DATE"
"National Centers for Environmental Information","80.74000000000","STRING","Kauai","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Temperature MA Split By FIPS","2008-08","ISO_DATE"
"National Centers for Environmental Information","69.77000000000","STRING","Kauai","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Temperature MA Split By FIPS","1951-02","ISO_DATE"
"National Centers for Environmental Information","79.16000000000","STRING","Kauai","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Temperature MA Split By FIPS","1997-07","ISO_DATE"
"National Centers for Environmental Information","78.79000000000","STRING","Kauai","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Temperature MA Split By FIPS","1997-10","ISO_DATE"
"National Centers for Environmental Information","72.19000000000","STRING","Kauai","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Temperature MA Split By FIPS","2000-02","ISO_DATE"
"National Centers for Environmental Information","78.56000000000","STRING","Kauai","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Temperature MA Split By FIPS","1977-07","ISO_DATE"
"National Centers for Environmental Information","76.81000000000","STRING","Kauai","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Temperature MA Split By FIPS","1976-10","ISO_DATE"
"National Centers for Environmental Information","77.13000000000","STRING","Kauai","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Temperature MA Split By FIPS","1999-10","ISO_DATE"
"National Centers for Environmental Information","78.45000000000","STRING","Kauai","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Temperature MA Split By FIPS","2010-07","ISO_DATE"
"National Centers for Environmental Information","79.95000000000","STRING","Kauai","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Temperature MA Split By FIPS","1995-07","ISO_DATE"
"National Centers for Environmental Information","79.06000000000","STRING","Kauai","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Temperature MA Split By FIPS","1994-10","ISO_DATE"
"National Centers for Environmental Information","80.11000000000","STRING","Kauai","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Temperature MA Split By FIPS","1984-07","ISO_DATE"
"National Centers for Environmental Information","72.27000000000","STRING","Kauai","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Temperature MA Split By FIPS","1950-02","ISO_DATE"
"National Centers for Environmental Information","77.21000000000","STRING","Kauai","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Temperature MA Split By FIPS","1950-07","ISO_DATE"
"National Centers for Environmental Information","79.92000000000","STRING","Kauai","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Temperature MA Split By FIPS","2022-07","ISO_DATE"
"National Centers for Environmental Information","69.88000000000","STRING","Kauai","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Temperature MA Split By FIPS","1959-02","ISO_DATE"
"National Centers for Environmental Information","77.97000000000","STRING","Kauai","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Temperature MA Split By FIPS","1991-10","ISO_DATE"
"National Centers for Environmental Information","71.84000000000","STRING","Kauai","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Temperature MA Split By FIPS","1973-02","ISO_DATE"
"National Centers for Environmental Information","77.34000000000","STRING","Kauai","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Temperature MA Split By FIPS","1958-07","ISO_DATE"
"National Centers for Environmental Information","78.39000000000","STRING","Kauai","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Temperature MA Split By FIPS","1972-07","ISO_DATE"
"National Centers for Environmental Information","77.05000000000","STRING","Kauai","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Temperature MA Split By FIPS","1969-10","ISO_DATE"
"National Centers for Environmental Information","73.22000000000","STRING","Kauai","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Temperature MA Split By FIPS","2020-02","ISO_DATE"
"National Centers for Environmental Information","79.87000000000","STRING","Kauai","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Temperature MA Split By FIPS","2020-07","ISO_DATE"
"National Centers for Environmental Information","71.79000000000","STRING","Kauai","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Temperature MA Split By FIPS","1967-02","ISO_DATE"
"National Centers for Environmental Information","77.48000000000","STRING","Kauai","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Temperature MA Split By FIPS","1967-10","ISO_DATE"
"National Centers for Environmental Information","76.92000000000","STRING","Kauai","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Temperature MA Split By FIPS","1966-10","ISO_DATE"
"National Centers for Environmental Information","75.03000000000","STRING","Kauai","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Temperature MA Split By FIPS","1964-10","ISO_DATE"
"National Centers for Environmental Information","67.45000000000","STRING","Kauai","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Temperature MA Split By FIPS","1965-02","ISO_DATE"
