"AGENCY 0","DATA 0","DATA TYPE 0","LOCATION 0","LOCATION TYPE 0","SOURCE 0","SOURCE TYPE 0","SUBJECT 0","TIME 0","TIME TYPE 0"
"National Centers for Environmental Information","5.71","STRING","Hawaii","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Precipitation MA Split By FIPS","1989-12","ISO_DATE"
"National Centers for Environmental Information","2.59","STRING","Hawaii","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Precipitation MA Split By FIPS","1985-12","ISO_DATE"
"National Centers for Environmental Information","6.1","STRING","Hawaii","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Precipitation MA Split By FIPS","2014-12","ISO_DATE"
"National Centers for Environmental Information","4.12","STRING","Hawaii","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Precipitation MA Split By FIPS","1960-12","ISO_DATE"
"National Centers for Environmental Information","13.77","STRING","Hawaii","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Precipitation MA Split By FIPS","2001-12","ISO_DATE"
"National Centers for Environmental Information","8.82","STRING","Hawaii","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Precipitation MA Split By FIPS","1978-12","ISO_DATE"
"National Centers for Environmental Information","7.13","STRING","Hawaii","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Precipitation MA Split By FIPS","2010-12","ISO_DATE"
"National Centers for Environmental Information","8.1","STRING","Hawaii","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Precipitation MA Split By FIPS","1997-12","ISO_DATE"
"National Centers for Environmental Information","9.89","STRING","Hawaii","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Precipitation MA Split By FIPS","1998-12","ISO_DATE"
"National Centers for Environmental Information","7.17","STRING","Hawaii","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Precipitation MA Split By FIPS","1950-10","ISO_DATE"
"National Centers for Environmental Information","0.91","STRING","Hawaii","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Precipitation MA Split By FIPS","1980-01","ISO_DATE"
"National Centers for Environmental Information","13.62","STRING","Hawaii","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Precipitation MA Split By FIPS","1992-08","ISO_DATE"
"National Centers for Environmental Information","9.48","STRING","Hawaii","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Precipitation MA Split By FIPS","2009-10","ISO_DATE"
"National Centers for Environmental Information","10.75","STRING","Hawaii","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Precipitation MA Split By FIPS","1997-05","ISO_DATE"
"National Centers for Environmental Information","2.17","STRING","Hawaii","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Precipitation MA Split By FIPS","1993-01","ISO_DATE"
"National Centers for Environmental Information","11.38","STRING","Hawaii","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Precipitation MA Split By FIPS","1993-08","ISO_DATE"
"National Centers for Environmental Information","15.65","STRING","Hawaii","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Precipitation MA Split By FIPS","1998-05","ISO_DATE"
"National Centers for Environmental Information","13.93","STRING","Hawaii","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Precipitation MA Split By FIPS","1995-08","ISO_DATE"
"National Centers for Environmental Information","11.07","STRING","Hawaii","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Precipitation MA Split By FIPS","1996-10","ISO_DATE"
"National Centers for Environmental Information","4.41","STRING","Hawaii","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Precipitation MA Split By FIPS","1953-10","ISO_DATE"
"National Centers for Environmental Information","11.7","STRING","Hawaii","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Precipitation MA Split By FIPS","1960-05","ISO_DATE"
"National Centers for Environmental Information","10.69","STRING","Hawaii","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Precipitation MA Split By FIPS","1960-10","ISO_DATE"
"National Centers for Environmental Information","7.64","STRING","Hawaii","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Precipitation MA Split By FIPS","2005-08","ISO_DATE"
"National Centers for Environmental Information","5.13","STRING","Hawaii","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Precipitation MA Split By FIPS","1976-08","ISO_DATE"
"National Centers for Environmental Information","1.51","STRING","Hawaii","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Precipitation MA Split By FIPS","1981-01","ISO_DATE"
"National Centers for Environmental Information","12.79","STRING","Hawaii","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Precipitation MA Split By FIPS","1981-09","ISO_DATE"
"National Centers for Environmental Information","8.04","STRING","Hawaii","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Precipitation MA Split By FIPS","1967-01","ISO_DATE"
"National Centers for Environmental Information","8.16","STRING","Hawaii","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Precipitation MA Split By FIPS","2019-09","ISO_DATE"
"National Centers for Environmental Information","49.18","STRING","Hawaii","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Precipitation MA Split By FIPS","2018-08","ISO_DATE"
"National Centers for Environmental Information","9.72","STRING","Hawaii","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Precipitation MA Split By FIPS","1954-05","ISO_DATE"
"National Centers for Environmental Information","8.22","STRING","Hawaii","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Precipitation MA Split By FIPS","1954-09","ISO_DATE"
"National Centers for Environmental Information","6.59","STRING","Hawaii","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Precipitation MA Split By FIPS","1984-05","ISO_DATE"
"National Centers for Environmental Information","8.03","STRING","Hawaii","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Precipitation MA Split By FIPS","1955-08","ISO_DATE"
"National Centers for Environmental Information","17.87","STRING","Hawaii","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Precipitation MA Split By FIPS","2000-01","ISO_DATE"
"National Centers for Environmental Information","8.77","STRING","Hawaii","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Precipitation MA Split By FIPS","1972-08","ISO_DATE"
"National Centers for Environmental Information","7.41","STRING","Hawaii","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Precipitation MA Split By FIPS","1958-09","ISO_DATE"
"National Centers for Environmental Information","2.71","STRING","Hawaii","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Precipitation MA Split By FIPS","1968-05","ISO_DATE"
"National Centers for Environmental Information","9.62","STRING","Hawaii","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Precipitation MA Split By FIPS","1968-08","ISO_DATE"
"National Centers for Environmental Information","9.28","STRING","Hawaii","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Precipitation MA Split By FIPS","1965-01","ISO_DATE"
"National Centers for Environmental Information","8.5","STRING","Hawaii","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Precipitation MA Split By FIPS","1988-10","ISO_DATE"
"National Centers for Environmental Information","7.66","STRING","Hawaii","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Precipitation MA Split By FIPS","1963-08","ISO_DATE"
"National Centers for Environmental Information","25.01","STRING","Hawaii","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Precipitation MA Split By FIPS","1964-05","ISO_DATE"
"National Centers for Environmental Information","9.04","STRING","Hawaii","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Precipitation MA Split By FIPS","2013-08","ISO_DATE"
"National Centers for Environmental Information","14.54","STRING","Hawaii","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Precipitation MA Split By FIPS","1952-01","ISO_DATE"
"National Centers for Environmental Information","8.13","STRING","Hawaii","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Precipitation MA Split By FIPS","1975-08","ISO_DATE"
"National Centers for Environmental Information","12.65","STRING","Hawaii","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Precipitation MA Split By FIPS","2022-05","ISO_DATE"
"National Centers for Environmental Information","5.15","STRING","Hawaii","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Precipitation MA Split By FIPS","2022-08","ISO_DATE"
"National Centers for Environmental Information","6.94","STRING","Hawaii","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Precipitation MA Split By FIPS","2022-10","ISO_DATE"
"National Centers for Environmental Information","8.08","STRING","Hawaii","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Precipitation MA Split By FIPS","1991-05","ISO_DATE"
"National Centers for Environmental Information","6.65","STRING","Hawaii","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Precipitation MA Split By FIPS","1974-10","ISO_DATE"
"National Centers for Environmental Information","14.45","STRING","Hawaii","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Precipitation MA Split By FIPS","1956-05","ISO_DATE"
"National Centers for Environmental Information","3.45","STRING","Hawaii","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Precipitation MA Split By FIPS","1973-01","ISO_DATE"
"National Centers for Environmental Information","22.51","STRING","Hawaii","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Precipitation MA Split By FIPS","2006-05","ISO_DATE"
"National Centers for Environmental Information","10.4","STRING","Hawaii","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Precipitation MA Split By FIPS","1975-03","ISO_DATE"
"National Centers for Environmental Information","4.31","STRING","Hawaii","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Precipitation MA Split By FIPS","2022-03","ISO_DATE"
"National Centers for Environmental Information","26.41","STRING","Hawaii","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Precipitation MA Split By FIPS","2006-03","ISO_DATE"
"National Centers for Environmental Information","9.46","STRING","Hawaii","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Precipitation MA Split By FIPS","1967-03","ISO_DATE"
"National Centers for Environmental Information","4.67","STRING","Hawaii","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Precipitation MA Split By FIPS","2019-03","ISO_DATE"
"National Centers for Environmental Information","13.37","STRING","Hawaii","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Precipitation MA Split By FIPS","1954-03","ISO_DATE"
"National Centers for Environmental Information","9.16","STRING","Hawaii","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Precipitation MA Split By FIPS","1955-03","ISO_DATE"
"National Centers for Environmental Information","5.75","STRING","Hawaii","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Precipitation MA Split By FIPS","1961-03","ISO_DATE"
"National Centers for Environmental Information","21.83","STRING","Hawaii","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Precipitation MA Split By FIPS","1953-03","ISO_DATE"
"National Centers for Environmental Information","8.92","STRING","Hawaii","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Precipitation MA Split By FIPS","2015-03","ISO_DATE"
"National Centers for Environmental Information","12.95","STRING","Hawaii","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Precipitation MA Split By FIPS","1978-03","ISO_DATE"
"National Centers for Environmental Information","11.96","STRING","Hawaii","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Precipitation MA Split By FIPS","1993-03","ISO_DATE"
"National Centers for Environmental Information","10.23","STRING","Hawaii","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Precipitation MA Split By FIPS","1975-04","ISO_DATE"
"National Centers for Environmental Information","8.69","STRING","Hawaii","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Precipitation MA Split By FIPS","2006-04","ISO_DATE"
"National Centers for Environmental Information","10.61","STRING","Hawaii","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Precipitation MA Split By FIPS","1985-04","ISO_DATE"
"National Centers for Environmental Information","7.25","STRING","Hawaii","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Precipitation MA Split By FIPS","2000-04","ISO_DATE"
"National Centers for Environmental Information","9.64","STRING","Hawaii","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Precipitation MA Split By FIPS","2016-04","ISO_DATE"
"National Centers for Environmental Information","15.04","STRING","Hawaii","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Precipitation MA Split By FIPS","1960-04","ISO_DATE"
"National Centers for Environmental Information","10.31","STRING","Hawaii","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Precipitation MA Split By FIPS","1983-04","ISO_DATE"
"National Centers for Environmental Information","7.07","STRING","Hawaii","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Precipitation MA Split By FIPS","2010-04","ISO_DATE"
"National Centers for Environmental Information","30.34","STRING","Hawaii","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Precipitation MA Split By FIPS","1950-04","ISO_DATE"
"National Centers for Environmental Information","7.42","STRING","Hawaii","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Precipitation MA Split By FIPS","2022-06","ISO_DATE"
"National Centers for Environmental Information","9.78","STRING","Hawaii","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Precipitation MA Split By FIPS","1956-06","ISO_DATE"
"National Centers for Environmental Information","4.46","STRING","Hawaii","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Precipitation MA Split By FIPS","2020-06","ISO_DATE"
"National Centers for Environmental Information","8.72","STRING","Hawaii","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Precipitation MA Split By FIPS","1968-06","ISO_DATE"
"National Centers for Environmental Information","12.91","STRING","Hawaii","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Precipitation MA Split By FIPS","1987-06","ISO_DATE"
"National Centers for Environmental Information","3.25","STRING","Hawaii","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Precipitation MA Split By FIPS","1962-06","ISO_DATE"
"National Centers for Environmental Information","3.9","STRING","Hawaii","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Precipitation MA Split By FIPS","2019-06","ISO_DATE"
"National Centers for Environmental Information","4.8","STRING","Hawaii","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Precipitation MA Split By FIPS","1955-06","ISO_DATE"
"National Centers for Environmental Information","6.38","STRING","Hawaii","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Precipitation MA Split By FIPS","2011-06","ISO_DATE"
"National Centers for Environmental Information","9.66","STRING","Hawaii","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Precipitation MA Split By FIPS","1980-06","ISO_DATE"
"National Centers for Environmental Information","6.03","STRING","Hawaii","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Precipitation MA Split By FIPS","1982-06","ISO_DATE"
"National Centers for Environmental Information","11.71","STRING","Hawaii","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Precipitation MA Split By FIPS","1994-07","ISO_DATE"
"National Centers for Environmental Information","3.21","STRING","Hawaii","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Precipitation MA Split By FIPS","2006-11","ISO_DATE"
"National Centers for Environmental Information","2.86","STRING","Hawaii","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Precipitation MA Split By FIPS","2002-11","ISO_DATE"
"National Centers for Environmental Information","11.53","STRING","Hawaii","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Precipitation MA Split By FIPS","2018-11","ISO_DATE"
"National Centers for Environmental Information","20.53","STRING","Hawaii","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Precipitation MA Split By FIPS","2017-11","ISO_DATE"
"National Centers for Environmental Information","12.75","STRING","Hawaii","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Precipitation MA Split By FIPS","2005-11","ISO_DATE"
"National Centers for Environmental Information","20.21","STRING","Hawaii","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Precipitation MA Split By FIPS","1978-11","ISO_DATE"
"National Centers for Environmental Information","6.63","STRING","Hawaii","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Precipitation MA Split By FIPS","1984-07","ISO_DATE"
"National Centers for Environmental Information","20.52","STRING","Hawaii","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Precipitation MA Split By FIPS","1955-02","ISO_DATE"
"National Centers for Environmental Information","13.16","STRING","Hawaii","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Precipitation MA Split By FIPS","2000-07","ISO_DATE"
"National Centers for Environmental Information","6.15","STRING","Hawaii","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Precipitation MA Split By FIPS","2017-02","ISO_DATE"
"National Centers for Environmental Information","5.29","STRING","Hawaii","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Precipitation MA Split By FIPS","2015-02","ISO_DATE"
"National Centers for Environmental Information","15.97","STRING","Hawaii","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Precipitation MA Split By FIPS","1960-02","ISO_DATE"
"National Centers for Environmental Information","11.19","STRING","Hawaii","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Precipitation MA Split By FIPS","1978-07","ISO_DATE"
"National Centers for Environmental Information","6.54","STRING","Hawaii","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Precipitation MA Split By FIPS","1979-07","ISO_DATE"
"National Centers for Environmental Information","6.61","STRING","Hawaii","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Precipitation MA Split By FIPS","1994-12","ISO_DATE"
"National Centers for Environmental Information","7.26","STRING","Hawaii","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Precipitation MA Split By FIPS","2007-07","ISO_DATE"
"National Centers for Environmental Information","8.95","STRING","Hawaii","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Precipitation MA Split By FIPS","1957-02","ISO_DATE"
"National Centers for Environmental Information","4.4","STRING","Hawaii","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Precipitation MA Split By FIPS","1973-07","ISO_DATE"
"National Centers for Environmental Information","4.13","STRING","Hawaii","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Precipitation MA Split By FIPS","1971-07","ISO_DATE"
"National Centers for Environmental Information","13.09","STRING","Hawaii","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Precipitation MA Split By FIPS","1959-02","ISO_DATE"
"National Centers for Environmental Information","5.57","STRING","Hawaii","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Precipitation MA Split By FIPS","1959-07","ISO_DATE"
"National Centers for Environmental Information","43.66","STRING","Hawaii","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Precipitation MA Split By FIPS","1969-02","ISO_DATE"
"National Centers for Environmental Information","4.29","STRING","Hawaii","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Precipitation MA Split By FIPS","2013-07","ISO_DATE"
"National Centers for Environmental Information","11.24","STRING","Hawaii","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Precipitation MA Split By FIPS","2019-02","ISO_DATE"
"National Centers for Environmental Information","8.19","STRING","Hawaii","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Precipitation MA Split By FIPS","1973-12","ISO_DATE"
"National Centers for Environmental Information","32.19","STRING","Hawaii","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Precipitation MA Split By FIPS","1971-12","ISO_DATE"
"National Centers for Environmental Information","24.82","STRING","Hawaii","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Precipitation MA Split By FIPS","1968-12","ISO_DATE"
"National Centers for Environmental Information","8.1","STRING","Hawaii","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Precipitation MA Split By FIPS","1969-12","ISO_DATE"
"National Centers for Environmental Information","9.65","STRING","Hawaii","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Precipitation MA Split By FIPS","1964-12","ISO_DATE"
"National Centers for Environmental Information","11.19","STRING","Hawaii","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Precipitation MA Split By FIPS","2019-12","ISO_DATE"
"National Centers for Environmental Information","5.75","STRING","Hawaii","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Precipitation MA Split By FIPS","1986-12","ISO_DATE"
"National Centers for Environmental Information","20.4","STRING","Hawaii","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Precipitation MA Split By FIPS","2016-12","ISO_DATE"
"National Centers for Environmental Information","3.37","STRING","Hawaii","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Precipitation MA Split By FIPS","1983-12","ISO_DATE"
"National Centers for Environmental Information","13.7","STRING","Hawaii","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Precipitation MA Split By FIPS","1980-09","ISO_DATE"
"National Centers for Environmental Information","7.69","STRING","Hawaii","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Precipitation MA Split By FIPS","1980-10","ISO_DATE"
"National Centers for Environmental Information","5.65","STRING","Hawaii","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Precipitation MA Split By FIPS","1999-09","ISO_DATE"
"National Centers for Environmental Information","6.53","STRING","Hawaii","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Precipitation MA Split By FIPS","1982-10","ISO_DATE"
"National Centers for Environmental Information","8.72","STRING","Hawaii","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Precipitation MA Split By FIPS","2009-01","ISO_DATE"
"National Centers for Environmental Information","4.75","STRING","Hawaii","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Precipitation MA Split By FIPS","1997-08","ISO_DATE"
"National Centers for Environmental Information","12.83","STRING","Hawaii","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Precipitation MA Split By FIPS","1993-10","ISO_DATE"
"National Centers for Environmental Information","1.22","STRING","Hawaii","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Precipitation MA Split By FIPS","1977-01","ISO_DATE"
"National Centers for Environmental Information","10.39","STRING","Hawaii","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Precipitation MA Split By FIPS","1994-01","ISO_DATE"
"National Centers for Environmental Information","14.96","STRING","Hawaii","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Precipitation MA Split By FIPS","2014-10","ISO_DATE"
"National Centers for Environmental Information","25.03","STRING","Hawaii","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Precipitation MA Split By FIPS","2015-09","ISO_DATE"
"National Centers for Environmental Information","12.0","STRING","Hawaii","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Precipitation MA Split By FIPS","1960-09","ISO_DATE"
"National Centers for Environmental Information","3.94","STRING","Hawaii","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Precipitation MA Split By FIPS","2005-01","ISO_DATE"
"National Centers for Environmental Information","9.6","STRING","Hawaii","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Precipitation MA Split By FIPS","1983-05","ISO_DATE"
"National Centers for Environmental Information","7.48","STRING","Hawaii","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Precipitation MA Split By FIPS","1983-08","ISO_DATE"
"National Centers for Environmental Information","26.1","STRING","Hawaii","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Precipitation MA Split By FIPS","1951-10","ISO_DATE"
"National Centers for Environmental Information","5.41","STRING","Hawaii","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Precipitation MA Split By FIPS","1978-01","ISO_DATE"
"National Centers for Environmental Information","5.44","STRING","Hawaii","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Precipitation MA Split By FIPS","1978-09","ISO_DATE"
"National Centers for Environmental Information","10.12","STRING","Hawaii","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Precipitation MA Split By FIPS","1978-10","ISO_DATE"
"National Centers for Environmental Information","1.24","STRING","Hawaii","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Precipitation MA Split By FIPS","2003-01","ISO_DATE"
"National Centers for Environmental Information","4.71","STRING","Hawaii","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Precipitation MA Split By FIPS","2003-05","ISO_DATE"
"National Centers for Environmental Information","9.04","STRING","Hawaii","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Precipitation MA Split By FIPS","1949-10","ISO_DATE"
"National Centers for Environmental Information","6.56","STRING","Hawaii","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Precipitation MA Split By FIPS","2012-05","ISO_DATE"
"National Centers for Environmental Information","4.31","STRING","Hawaii","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Precipitation MA Split By FIPS","2010-08","ISO_DATE"
"National Centers for Environmental Information","2.75","STRING","Hawaii","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Precipitation MA Split By FIPS","2010-09","ISO_DATE"
"National Centers for Environmental Information","15.62","STRING","Hawaii","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Precipitation MA Split By FIPS","1976-01","ISO_DATE"
"National Centers for Environmental Information","8.97","STRING","Hawaii","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Precipitation MA Split By FIPS","1981-08","ISO_DATE"
