"AGENCY 0","DATA 0","DATA TYPE 0","LOCATION 0","LOCATION TYPE 0","SOURCE 0","SOURCE TYPE 0","SUBJECT 0","TIME 0","TIME TYPE 0"
"National Centers for Environmental Information","2.07","STRING","Kauai","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Precipitation MA Split By FIPS","1964-08","ISO_DATE"
"National Centers for Environmental Information","1.82","STRING","Kauai","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Precipitation MA Split By FIPS","1962-08","ISO_DATE"
"National Centers for Environmental Information","2.56","STRING","Kauai","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Precipitation MA Split By FIPS","1989-08","ISO_DATE"
"National Centers for Environmental Information","1.33","STRING","Kauai","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Precipitation MA Split By FIPS","1970-08","ISO_DATE"
"National Centers for Environmental Information","0.7","STRING","Kauai","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Precipitation MA Split By FIPS","1984-08","ISO_DATE"
"National Centers for Environmental Information","5.69","STRING","Kauai","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Precipitation MA Split By FIPS","1998-08","ISO_DATE"
"National Centers for Environmental Information","1.0","STRING","Kauai","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Precipitation MA Split By FIPS","2012-08","ISO_DATE"
"National Centers for Environmental Information","2.2","STRING","Kauai","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Precipitation MA Split By FIPS","1995-08","ISO_DATE"
"National Centers for Environmental Information","0.83","STRING","Kauai","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Precipitation MA Split By FIPS","1979-07","ISO_DATE"
"National Centers for Environmental Information","3.75","STRING","Kauai","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Precipitation MA Split By FIPS","1979-10","ISO_DATE"
"National Centers for Environmental Information","5.36","STRING","Kauai","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Precipitation MA Split By FIPS","2004-02","ISO_DATE"
"National Centers for Environmental Information","2.37","STRING","Kauai","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Precipitation MA Split By FIPS","2001-10","ISO_DATE"
"National Centers for Environmental Information","2.77","STRING","Kauai","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Precipitation MA Split By FIPS","2002-10","ISO_DATE"
"National Centers for Environmental Information","2.02","STRING","Kauai","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Precipitation MA Split By FIPS","1997-02","ISO_DATE"
"National Centers for Environmental Information","9.03","STRING","Kauai","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Precipitation MA Split By FIPS","2012-02","ISO_DATE"
"National Centers for Environmental Information","1.12","STRING","Kauai","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Precipitation MA Split By FIPS","1999-02","ISO_DATE"
"National Centers for Environmental Information","0.83","STRING","Kauai","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Precipitation MA Split By FIPS","2010-10","ISO_DATE"
"National Centers for Environmental Information","1.04","STRING","Kauai","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Precipitation MA Split By FIPS","2008-07","ISO_DATE"
"National Centers for Environmental Information","1.73","STRING","Kauai","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Precipitation MA Split By FIPS","1993-07","ISO_DATE"
"National Centers for Environmental Information","5.86","STRING","Kauai","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Precipitation MA Split By FIPS","1992-10","ISO_DATE"
"National Centers for Environmental Information","4.4","STRING","Kauai","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Precipitation MA Split By FIPS","2009-07","ISO_DATE"
"National Centers for Environmental Information","5.24","STRING","Kauai","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Precipitation MA Split By FIPS","1989-10","ISO_DATE"
"National Centers for Environmental Information","5.46","STRING","Kauai","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Precipitation MA Split By FIPS","2019-10","ISO_DATE"
"National Centers for Environmental Information","1.21","STRING","Kauai","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Precipitation MA Split By FIPS","1984-02","ISO_DATE"
"National Centers for Environmental Information","5.02","STRING","Kauai","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Precipitation MA Split By FIPS","2018-10","ISO_DATE"
"National Centers for Environmental Information","0.79","STRING","Kauai","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Precipitation MA Split By FIPS","2015-07","ISO_DATE"
"National Centers for Environmental Information","0.6","STRING","Kauai","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Precipitation MA Split By FIPS","2015-10","ISO_DATE"
"National Centers for Environmental Information","1.69","STRING","Kauai","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Precipitation MA Split By FIPS","1952-02","ISO_DATE"
"National Centers for Environmental Information","8.75","STRING","Kauai","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Precipitation MA Split By FIPS","1954-02","ISO_DATE"
"National Centers for Environmental Information","0.95","STRING","Kauai","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Precipitation MA Split By FIPS","2007-07","ISO_DATE"
"National Centers for Environmental Information","1.68","STRING","Kauai","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Precipitation MA Split By FIPS","1991-02","ISO_DATE"
"National Centers for Environmental Information","8.64","STRING","Kauai","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Precipitation MA Split By FIPS","2006-02","ISO_DATE"
"National Centers for Environmental Information","6.89","STRING","Kauai","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Precipitation MA Split By FIPS","1956-02","ISO_DATE"
"National Centers for Environmental Information","1.43","STRING","Kauai","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Precipitation MA Split By FIPS","1963-02","ISO_DATE"
"National Centers for Environmental Information","1.47","STRING","Kauai","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Precipitation MA Split By FIPS","1969-07","ISO_DATE"
"National Centers for Environmental Information","2.25","STRING","Kauai","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Precipitation MA Split By FIPS","1962-02","ISO_DATE"
"National Centers for Environmental Information","1.26","STRING","Kauai","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Precipitation MA Split By FIPS","1979-03","ISO_DATE"
"National Centers for Environmental Information","2.55","STRING","Kauai","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Precipitation MA Split By FIPS","2004-03","ISO_DATE"
"National Centers for Environmental Information","1.07","STRING","Kauai","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Precipitation MA Split By FIPS","2004-05","ISO_DATE"
"National Centers for Environmental Information","4.56","STRING","Kauai","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Precipitation MA Split By FIPS","1978-05","ISO_DATE"
"National Centers for Environmental Information","0.1","STRING","Kauai","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Precipitation MA Split By FIPS","2000-05","ISO_DATE"
"National Centers for Environmental Information","1.76","STRING","Kauai","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Precipitation MA Split By FIPS","2010-03","ISO_DATE"
"National Centers for Environmental Information","2.62","STRING","Kauai","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Precipitation MA Split By FIPS","1993-05","ISO_DATE"
"National Centers for Environmental Information","3.33","STRING","Kauai","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Precipitation MA Split By FIPS","1994-03","ISO_DATE"
"National Centers for Environmental Information","2.58","STRING","Kauai","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Precipitation MA Split By FIPS","1992-05","ISO_DATE"
"National Centers for Environmental Information","0.58","STRING","Kauai","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Precipitation MA Split By FIPS","2009-06","ISO_DATE"
"National Centers for Environmental Information","2.7","STRING","Kauai","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Precipitation MA Split By FIPS","1960-05","ISO_DATE"
"National Centers for Environmental Information","1.93","STRING","Kauai","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Precipitation MA Split By FIPS","2014-03","ISO_DATE"
"National Centers for Environmental Information","3.13","STRING","Kauai","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Precipitation MA Split By FIPS","2014-06","ISO_DATE"
"National Centers for Environmental Information","8.62","STRING","Kauai","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Precipitation MA Split By FIPS","1989-03","ISO_DATE"
"National Centers for Environmental Information","1.64","STRING","Kauai","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Precipitation MA Split By FIPS","2015-03","ISO_DATE"
"National Centers for Environmental Information","1.73","STRING","Kauai","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Precipitation MA Split By FIPS","2005-05","ISO_DATE"
"National Centers for Environmental Information","4.88","STRING","Kauai","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Precipitation MA Split By FIPS","1954-03","ISO_DATE"
"National Centers for Environmental Information","0.6","STRING","Kauai","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Precipitation MA Split By FIPS","2007-05","ISO_DATE"
"National Centers for Environmental Information","0.32","STRING","Kauai","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Precipitation MA Split By FIPS","2007-06","ISO_DATE"
"National Centers for Environmental Information","36.13","STRING","Kauai","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Precipitation MA Split By FIPS","2006-03","ISO_DATE"
"National Centers for Environmental Information","0.77","STRING","Kauai","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Precipitation MA Split By FIPS","2006-06","ISO_DATE"
"National Centers for Environmental Information","1.87","STRING","Kauai","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Precipitation MA Split By FIPS","1973-05","ISO_DATE"
"National Centers for Environmental Information","4.0","STRING","Kauai","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Precipitation MA Split By FIPS","1956-03","ISO_DATE"
"National Centers for Environmental Information","0.98","STRING","Kauai","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Precipitation MA Split By FIPS","1956-06","ISO_DATE"
"National Centers for Environmental Information","11.89","STRING","Kauai","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Precipitation MA Split By FIPS","2021-03","ISO_DATE"
"National Centers for Environmental Information","1.01","STRING","Kauai","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Precipitation MA Split By FIPS","2021-06","ISO_DATE"
"National Centers for Environmental Information","0.75","STRING","Kauai","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Precipitation MA Split By FIPS","1972-05","ISO_DATE"
"National Centers for Environmental Information","1.74","STRING","Kauai","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Precipitation MA Split By FIPS","1972-06","ISO_DATE"
"National Centers for Environmental Information","1.88","STRING","Kauai","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Precipitation MA Split By FIPS","2020-05","ISO_DATE"
"National Centers for Environmental Information","8.91","STRING","Kauai","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Precipitation MA Split By FIPS","1967-03","ISO_DATE"
"National Centers for Environmental Information","3.6","STRING","Kauai","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Precipitation MA Split By FIPS","1962-06","ISO_DATE"
"National Centers for Environmental Information","1.27","STRING","Kauai","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Precipitation MA Split By FIPS","1965-06","ISO_DATE"
"National Centers for Environmental Information","3.79","STRING","Kauai","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Precipitation MA Split By FIPS","1988-05","ISO_DATE"
"National Centers for Environmental Information","0.53","STRING","Kauai","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Precipitation MA Split By FIPS","1988-06","ISO_DATE"
"National Centers for Environmental Information","6.85","STRING","Kauai","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Precipitation MA Split By FIPS","1973-12","ISO_DATE"
"National Centers for Environmental Information","2.85","STRING","Kauai","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Precipitation MA Split By FIPS","1958-12","ISO_DATE"
"National Centers for Environmental Information","1.27","STRING","Kauai","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Precipitation MA Split By FIPS","1972-12","ISO_DATE"
"National Centers for Environmental Information","6.08","STRING","Kauai","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Precipitation MA Split By FIPS","1964-12","ISO_DATE"
"National Centers for Environmental Information","0.51","STRING","Kauai","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Precipitation MA Split By FIPS","1985-12","ISO_DATE"
"National Centers for Environmental Information","2.72","STRING","Kauai","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Precipitation MA Split By FIPS","1953-12","ISO_DATE"
"National Centers for Environmental Information","22.91","STRING","Kauai","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Precipitation MA Split By FIPS","1968-12","ISO_DATE"
"National Centers for Environmental Information","1.42","STRING","Kauai","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Precipitation MA Split By FIPS","2015-12","ISO_DATE"
"National Centers for Environmental Information","0.08","STRING","Kauai","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Precipitation MA Split By FIPS","2005-12","ISO_DATE"
"National Centers for Environmental Information","3.89","STRING","Kauai","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Precipitation MA Split By FIPS","1978-12","ISO_DATE"
"National Centers for Environmental Information","2.15","STRING","Kauai","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Precipitation MA Split By FIPS","1998-12","ISO_DATE"
"National Centers for Environmental Information","5.72","STRING","Kauai","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Precipitation MA Split By FIPS","1996-12","ISO_DATE"
"National Centers for Environmental Information","2.77","STRING","Kauai","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Precipitation MA Split By FIPS","1993-12","ISO_DATE"
"National Centers for Environmental Information","6.47","STRING","Kauai","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Precipitation MA Split By FIPS","1974-11","ISO_DATE"
"National Centers for Environmental Information","6.43","STRING","Kauai","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Precipitation MA Split By FIPS","1956-11","ISO_DATE"
"National Centers for Environmental Information","4.43","STRING","Kauai","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Precipitation MA Split By FIPS","1967-11","ISO_DATE"
"National Centers for Environmental Information","4.06","STRING","Kauai","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Precipitation MA Split By FIPS","1952-11","ISO_DATE"
"National Centers for Environmental Information","4.74","STRING","Kauai","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Precipitation MA Split By FIPS","2003-11","ISO_DATE"
"National Centers for Environmental Information","4.8","STRING","Kauai","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Precipitation MA Split By FIPS","2004-11","ISO_DATE"
"National Centers for Environmental Information","1.92","STRING","Kauai","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Precipitation MA Split By FIPS","1998-11","ISO_DATE"
"National Centers for Environmental Information","5.47","STRING","Kauai","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Precipitation MA Split By FIPS","1981-11","ISO_DATE"
"National Centers for Environmental Information","2.35","STRING","Kauai","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Precipitation MA Split By FIPS","1999-11","ISO_DATE"
"National Centers for Environmental Information","1.18","STRING","Kauai","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Precipitation MA Split By FIPS","1994-11","ISO_DATE"
"National Centers for Environmental Information","3.02","STRING","Kauai","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Precipitation MA Split By FIPS","1951-01","ISO_DATE"
"National Centers for Environmental Information","3.28","STRING","Kauai","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Precipitation MA Split By FIPS","1951-04","ISO_DATE"
"National Centers for Environmental Information","5.56","STRING","Kauai","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Precipitation MA Split By FIPS","1998-01","ISO_DATE"
"National Centers for Environmental Information","1.4","STRING","Kauai","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Precipitation MA Split By FIPS","2002-04","ISO_DATE"
"National Centers for Environmental Information","1.71","STRING","Kauai","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Precipitation MA Split By FIPS","1982-09","ISO_DATE"
"National Centers for Environmental Information","4.11","STRING","Kauai","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Precipitation MA Split By FIPS","1977-04","ISO_DATE"
"National Centers for Environmental Information","0.75","STRING","Kauai","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Precipitation MA Split By FIPS","1993-01","ISO_DATE"
"National Centers for Environmental Information","2.56","STRING","Kauai","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Precipitation MA Split By FIPS","2009-04","ISO_DATE"
"National Centers for Environmental Information","0.9","STRING","Kauai","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Precipitation MA Split By FIPS","2009-09","ISO_DATE"
"National Centers for Environmental Information","1.16","STRING","Kauai","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Precipitation MA Split By FIPS","1960-04","ISO_DATE"
"National Centers for Environmental Information","1.77","STRING","Kauai","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Precipitation MA Split By FIPS","1961-04","ISO_DATE"
"National Centers for Environmental Information","3.17","STRING","Kauai","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Precipitation MA Split By FIPS","1968-09","ISO_DATE"
"National Centers for Environmental Information","7.09","STRING","Kauai","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Precipitation MA Split By FIPS","1989-01","ISO_DATE"
"National Centers for Environmental Information","3.16","STRING","Kauai","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Precipitation MA Split By FIPS","2019-09","ISO_DATE"
"National Centers for Environmental Information","5.49","STRING","Kauai","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Precipitation MA Split By FIPS","2018-09","ISO_DATE"
"National Centers for Environmental Information","2.11","STRING","Kauai","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Precipitation MA Split By FIPS","2011-04","ISO_DATE"
"National Centers for Environmental Information","6.41","STRING","Kauai","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Precipitation MA Split By FIPS","2022-01","ISO_DATE"
"National Centers for Environmental Information","0.65","STRING","Kauai","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Precipitation MA Split By FIPS","2022-09","ISO_DATE"
"National Centers for Environmental Information","2.01","STRING","Kauai","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Precipitation MA Split By FIPS","1959-04","ISO_DATE"
"National Centers for Environmental Information","12.31","STRING","Kauai","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Precipitation MA Split By FIPS","1963-01","ISO_DATE"
"National Centers for Environmental Information","1.6","STRING","Kauai","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Precipitation MA Split By FIPS","2020-01","ISO_DATE"
"National Centers for Environmental Information","1.96","STRING","Kauai","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Precipitation MA Split By FIPS","2020-04","ISO_DATE"
"National Centers for Environmental Information","1.79","STRING","Kauai","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Precipitation MA Split By FIPS","2019-08","ISO_DATE"
"National Centers for Environmental Information","1.49","STRING","Kauai","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Precipitation MA Split By FIPS","2017-08","ISO_DATE"
"National Centers for Environmental Information","1.32","STRING","Kauai","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Precipitation MA Split By FIPS","2010-08","ISO_DATE"
"National Centers for Environmental Information","2.74","STRING","Kauai","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Precipitation MA Split By FIPS","1978-07","ISO_DATE"
"National Centers for Environmental Information","1.82","STRING","Kauai","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Precipitation MA Split By FIPS","1996-07","ISO_DATE"
"National Centers for Environmental Information","1.02","STRING","Kauai","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Precipitation MA Split By FIPS","2000-10","ISO_DATE"
"National Centers for Environmental Information","1.92","STRING","Kauai","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Precipitation MA Split By FIPS","1981-02","ISO_DATE"
"National Centers for Environmental Information","2.72","STRING","Kauai","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Precipitation MA Split By FIPS","1982-07","ISO_DATE"
"National Centers for Environmental Information","6.39","STRING","Kauai","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Precipitation MA Split By FIPS","1995-02","ISO_DATE"
"National Centers for Environmental Information","3.39","STRING","Kauai","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Precipitation MA Split By FIPS","1995-10","ISO_DATE"
"National Centers for Environmental Information","6.73","STRING","Kauai","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Precipitation MA Split By FIPS","1994-02","ISO_DATE"
"National Centers for Environmental Information","7.4","STRING","Kauai","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Precipitation MA Split By FIPS","1985-02","ISO_DATE"
"National Centers for Environmental Information","3.18","STRING","Kauai","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Precipitation MA Split By FIPS","1971-10","ISO_DATE"
"National Centers for Environmental Information","6.9","STRING","Kauai","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Precipitation MA Split By FIPS","1989-07","ISO_DATE"
"National Centers for Environmental Information","2.89","STRING","Kauai","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Precipitation MA Split By FIPS","2017-10","ISO_DATE"
"National Centers for Environmental Information","1.47","STRING","Kauai","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Precipitation MA Split By FIPS","2011-07","ISO_DATE"
"National Centers for Environmental Information","1.08","STRING","Kauai","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Precipitation MA Split By FIPS","2011-10","ISO_DATE"
"National Centers for Environmental Information","4.42","STRING","Kauai","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Precipitation MA Split By FIPS","2003-02","ISO_DATE"
"National Centers for Environmental Information","0.9","STRING","Kauai","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Precipitation MA Split By FIPS","1974-02","ISO_DATE"
"National Centers for Environmental Information","4.6","STRING","Kauai","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Precipitation MA Split By FIPS","1974-07","ISO_DATE"
"National Centers for Environmental Information","2.94","STRING","Kauai","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Precipitation MA Split By FIPS","1974-10","ISO_DATE"
"National Centers for Environmental Information","0.95","STRING","Kauai","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Precipitation MA Split By FIPS","1973-07","ISO_DATE"
"National Centers for Environmental Information","1.46","STRING","Kauai","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Precipitation MA Split By FIPS","2021-10","ISO_DATE"
"National Centers for Environmental Information","7.77","STRING","Kauai","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Precipitation MA Split By FIPS","1972-02","ISO_DATE"
"National Centers for Environmental Information","1.94","STRING","Kauai","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Precipitation MA Split By FIPS","1969-02","ISO_DATE"
"National Centers for Environmental Information","4.05","STRING","Kauai","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Precipitation MA Split By FIPS","2020-10","ISO_DATE"
"National Centers for Environmental Information","1.75","STRING","Kauai","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Precipitation MA Split By FIPS","1990-02","ISO_DATE"
"National Centers for Environmental Information","14.54","STRING","Kauai","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Precipitation MA Split By FIPS","1951-03","ISO_DATE"
"National Centers for Environmental Information","8.78","STRING","Kauai","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Precipitation MA Split By FIPS","1997-03","ISO_DATE"
"National Centers for Environmental Information","4.38","STRING","Kauai","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Precipitation MA Split By FIPS","1996-06","ISO_DATE"
"National Centers for Environmental Information","18.17","STRING","Kauai","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Precipitation MA Split By FIPS","2012-03","ISO_DATE"
"National Centers for Environmental Information","3.63","STRING","Kauai","COUNTY","https://www.ncei.noaa.gov/pub/data/cirs/climdiv/","URL","Precipitation MA Split By FIPS","1982-05","ISO_DATE"
