AGENCY 0,DATA 0,DATA TYPE 0,LOCATION 0,LOCATION TYPE 0,SOURCE 0,SOURCE TYPE 0,SUBJECT 0,TIME 0,TIME TYPE 0
National Centers for Environmental Information,0.06,STRING,Honolulu,COUNTY,https://www.ncei.noaa.gov/pub/data/cirs/climdiv/,URL,Precipitation MA Split By FIPS,1958-11,ISO_DATE
National Centers for Environmental Information,3.46,STRING,Honolulu,COUNTY,https://www.ncei.noaa.gov/pub/data/cirs/climdiv/,URL,Precipitation MA Split By FIPS,1942-11,ISO_DATE
National Centers for Environmental Information,0.11,STRING,Honolulu,COUNTY,https://www.ncei.noaa.gov/pub/data/cirs/climdiv/,URL,Precipitation MA Split By FIPS,1957-10,ISO_DATE
National Centers for Environmental Information,14.72,STRING,Honolulu,COUNTY,https://www.ncei.noaa.gov/pub/data/cirs/climdiv/,URL,Precipitation MA Split By FIPS,1965-11,ISO_DATE
National Centers for Environmental Information,2.27,STRING,Honolulu,COUNTY,https://www.ncei.noaa.gov/pub/data/cirs/climdiv/,URL,Precipitation MA Split By FIPS,1971-10,ISO_DATE
National Centers for Environmental Information,0.95,STRING,Honolulu,COUNTY,https://www.ncei.noaa.gov/pub/data/cirs/climdiv/,URL,Precipitation MA Split By FIPS,1971-11,ISO_DATE
National Centers for Environmental Information,1.88,STRING,Honolulu,COUNTY,https://www.ncei.noaa.gov/pub/data/cirs/climdiv/,URL,Precipitation MA Split By FIPS,1970-10,ISO_DATE
National Centers for Environmental Information,1.15,STRING,Honolulu,COUNTY,https://www.ncei.noaa.gov/pub/data/cirs/climdiv/,URL,Precipitation MA Split By FIPS,2019-10,ISO_DATE
National Centers for Environmental Information,2.58,STRING,Honolulu,COUNTY,https://www.ncei.noaa.gov/pub/data/cirs/climdiv/,URL,Precipitation MA Split By FIPS,2019-11,ISO_DATE
National Centers for Environmental Information,2.92,STRING,Honolulu,COUNTY,https://www.ncei.noaa.gov/pub/data/cirs/climdiv/,URL,Precipitation MA Split By FIPS,2016-09,ISO_DATE
National Centers for Environmental Information,4.48,STRING,Honolulu,COUNTY,https://www.ncei.noaa.gov/pub/data/cirs/climdiv/,URL,Precipitation MA Split By FIPS,2015-09,ISO_DATE
National Centers for Environmental Information,1.16,STRING,Honolulu,COUNTY,https://www.ncei.noaa.gov/pub/data/cirs/climdiv/,URL,Precipitation MA Split By FIPS,1983-09,ISO_DATE
National Centers for Environmental Information,8.2,STRING,Honolulu,COUNTY,https://www.ncei.noaa.gov/pub/data/cirs/climdiv/,URL,Precipitation MA Split By FIPS,1969-01,ISO_DATE
National Centers for Environmental Information,0.21,STRING,Honolulu,COUNTY,https://www.ncei.noaa.gov/pub/data/cirs/climdiv/,URL,Precipitation MA Split By FIPS,2017-01,ISO_DATE
National Centers for Environmental Information,0.1,STRING,Honolulu,COUNTY,https://www.ncei.noaa.gov/pub/data/cirs/climdiv/,URL,Precipitation MA Split By FIPS,2017-09,ISO_DATE
National Centers for Environmental Information,0.28,STRING,Honolulu,COUNTY,https://www.ncei.noaa.gov/pub/data/cirs/climdiv/,URL,Precipitation MA Split By FIPS,2001-09,ISO_DATE
National Centers for Environmental Information,1.01,STRING,Honolulu,COUNTY,https://www.ncei.noaa.gov/pub/data/cirs/climdiv/,URL,Precipitation MA Split By FIPS,2004-09,ISO_DATE
National Centers for Environmental Information,0.1,STRING,Honolulu,COUNTY,https://www.ncei.noaa.gov/pub/data/cirs/climdiv/,URL,Precipitation MA Split By FIPS,2002-09,ISO_DATE
National Centers for Environmental Information,4.45,STRING,Honolulu,COUNTY,https://www.ncei.noaa.gov/pub/data/cirs/climdiv/,URL,Precipitation MA Split By FIPS,1952-01,ISO_DATE
National Centers for Environmental Information,2.12,STRING,Honolulu,COUNTY,https://www.ncei.noaa.gov/pub/data/cirs/climdiv/,URL,Precipitation MA Split By FIPS,1999-01,ISO_DATE
National Centers for Environmental Information,1,STRING,Honolulu,COUNTY,https://www.ncei.noaa.gov/pub/data/cirs/climdiv/,URL,Precipitation MA Split By FIPS,1950-08,ISO_DATE
National Centers for Environmental Information,0.36,STRING,Honolulu,COUNTY,https://www.ncei.noaa.gov/pub/data/cirs/climdiv/,URL,Precipitation MA Split By FIPS,1980-08,ISO_DATE
National Centers for Environmental Information,0.17,STRING,Honolulu,COUNTY,https://www.ncei.noaa.gov/pub/data/cirs/climdiv/,URL,Precipitation MA Split By FIPS,1976-08,ISO_DATE
National Centers for Environmental Information,0.78,STRING,Honolulu,COUNTY,https://www.ncei.noaa.gov/pub/data/cirs/climdiv/,URL,Precipitation MA Split By FIPS,1947-08,ISO_DATE
National Centers for Environmental Information,0.15,STRING,Honolulu,COUNTY,https://www.ncei.noaa.gov/pub/data/cirs/climdiv/,URL,Precipitation MA Split By FIPS,1998-08,ISO_DATE
National Centers for Environmental Information,1.15,STRING,Honolulu,COUNTY,https://www.ncei.noaa.gov/pub/data/cirs/climdiv/,URL,Precipitation MA Split By FIPS,1998-12,ISO_DATE
National Centers for Environmental Information,0.5,STRING,Honolulu,COUNTY,https://www.ncei.noaa.gov/pub/data/cirs/climdiv/,URL,Precipitation MA Split By FIPS,2007-09,ISO_DATE
National Centers for Environmental Information,0.21,STRING,Honolulu,COUNTY,https://www.ncei.noaa.gov/pub/data/cirs/climdiv/,URL,Precipitation MA Split By FIPS,1943-09,ISO_DATE
National Centers for Environmental Information,2.08,STRING,Honolulu,COUNTY,https://www.ncei.noaa.gov/pub/data/cirs/climdiv/,URL,Precipitation MA Split By FIPS,1974-09,ISO_DATE
National Centers for Environmental Information,0.22,STRING,Honolulu,COUNTY,https://www.ncei.noaa.gov/pub/data/cirs/climdiv/,URL,Precipitation MA Split By FIPS,1955-09,ISO_DATE
National Centers for Environmental Information,0.36,STRING,Honolulu,COUNTY,https://www.ncei.noaa.gov/pub/data/cirs/climdiv/,URL,Precipitation MA Split By FIPS,2005-12,ISO_DATE
National Centers for Environmental Information,1.32,STRING,Honolulu,COUNTY,https://www.ncei.noaa.gov/pub/data/cirs/climdiv/,URL,Precipitation MA Split By FIPS,1989-12,ISO_DATE
National Centers for Environmental Information,3.74,STRING,Honolulu,COUNTY,https://www.ncei.noaa.gov/pub/data/cirs/climdiv/,URL,Precipitation MA Split By FIPS,2004-08,ISO_DATE
National Centers for Environmental Information,5.96,STRING,Honolulu,COUNTY,https://www.ncei.noaa.gov/pub/data/cirs/climdiv/,URL,Precipitation MA Split By FIPS,2004-12,ISO_DATE
National Centers for Environmental Information,0.19,STRING,Honolulu,COUNTY,https://www.ncei.noaa.gov/pub/data/cirs/climdiv/,URL,Precipitation MA Split By FIPS,1954-08,ISO_DATE
National Centers for Environmental Information,0.09,STRING,Honolulu,COUNTY,https://www.ncei.noaa.gov/pub/data/cirs/climdiv/,URL,Precipitation MA Split By FIPS,1952-08,ISO_DATE
National Centers for Environmental Information,1.5,STRING,Honolulu,COUNTY,https://www.ncei.noaa.gov/pub/data/cirs/climdiv/,URL,Precipitation MA Split By FIPS,1979-12,ISO_DATE
National Centers for Environmental Information,0.13,STRING,Honolulu,COUNTY,https://www.ncei.noaa.gov/pub/data/cirs/climdiv/,URL,Precipitation MA Split By FIPS,1997-08,ISO_DATE
National Centers for Environmental Information,0.24,STRING,Honolulu,COUNTY,https://www.ncei.noaa.gov/pub/data/cirs/climdiv/,URL,Precipitation MA Split By FIPS,1976-07,ISO_DATE
National Centers for Environmental Information,7.97,STRING,Honolulu,COUNTY,https://www.ncei.noaa.gov/pub/data/cirs/climdiv/,URL,Precipitation MA Split By FIPS,1965-12,ISO_DATE
National Centers for Environmental Information,0.01,STRING,Honolulu,COUNTY,https://www.ncei.noaa.gov/pub/data/cirs/climdiv/,URL,Precipitation MA Split By FIPS,1990-08,ISO_DATE
National Centers for Environmental Information,0.59,STRING,Honolulu,COUNTY,https://www.ncei.noaa.gov/pub/data/cirs/climdiv/,URL,Precipitation MA Split By FIPS,1974-12,ISO_DATE
National Centers for Environmental Information,0.87,STRING,Honolulu,COUNTY,https://www.ncei.noaa.gov/pub/data/cirs/climdiv/,URL,Precipitation MA Split By FIPS,2016-12,ISO_DATE
National Centers for Environmental Information,6.48,STRING,Honolulu,COUNTY,https://www.ncei.noaa.gov/pub/data/cirs/climdiv/,URL,Precipitation MA Split By FIPS,1989-02,ISO_DATE
National Centers for Environmental Information,-9.99,STRING,Honolulu,COUNTY,https://www.ncei.noaa.gov/pub/data/cirs/climdiv/,URL,Precipitation MA Split By FIPS,1940-07,ISO_DATE
National Centers for Environmental Information,0.13,STRING,Honolulu,COUNTY,https://www.ncei.noaa.gov/pub/data/cirs/climdiv/,URL,Precipitation MA Split By FIPS,2012-07,ISO_DATE
National Centers for Environmental Information,0.86,STRING,Honolulu,COUNTY,https://www.ncei.noaa.gov/pub/data/cirs/climdiv/,URL,Precipitation MA Split By FIPS,1987-02,ISO_DATE
National Centers for Environmental Information,0.12,STRING,Honolulu,COUNTY,https://www.ncei.noaa.gov/pub/data/cirs/climdiv/,URL,Precipitation MA Split By FIPS,2002-07,ISO_DATE
National Centers for Environmental Information,0.25,STRING,Honolulu,COUNTY,https://www.ncei.noaa.gov/pub/data/cirs/climdiv/,URL,Precipitation MA Split By FIPS,1953-07,ISO_DATE
National Centers for Environmental Information,1.09,STRING,Honolulu,COUNTY,https://www.ncei.noaa.gov/pub/data/cirs/climdiv/,URL,Precipitation MA Split By FIPS,2003-02,ISO_DATE
National Centers for Environmental Information,0.8,STRING,Honolulu,COUNTY,https://www.ncei.noaa.gov/pub/data/cirs/climdiv/,URL,Precipitation MA Split By FIPS,2008-07,ISO_DATE
National Centers for Environmental Information,0.57,STRING,Honolulu,COUNTY,https://www.ncei.noaa.gov/pub/data/cirs/climdiv/,URL,Precipitation MA Split By FIPS,2011-07,ISO_DATE
National Centers for Environmental Information,0.42,STRING,Honolulu,COUNTY,https://www.ncei.noaa.gov/pub/data/cirs/climdiv/,URL,Precipitation MA Split By FIPS,1981-07,ISO_DATE
National Centers for Environmental Information,0.41,STRING,Honolulu,COUNTY,https://www.ncei.noaa.gov/pub/data/cirs/climdiv/,URL,Precipitation MA Split By FIPS,2000-07,ISO_DATE
National Centers for Environmental Information,1,STRING,Honolulu,COUNTY,https://www.ncei.noaa.gov/pub/data/cirs/climdiv/,URL,Precipitation MA Split By FIPS,1996-02,ISO_DATE
National Centers for Environmental Information,1.54,STRING,Honolulu,COUNTY,https://www.ncei.noaa.gov/pub/data/cirs/climdiv/,URL,Precipitation MA Split By FIPS,2021-02,ISO_DATE
National Centers for Environmental Information,2.36,STRING,Honolulu,COUNTY,https://www.ncei.noaa.gov/pub/data/cirs/climdiv/,URL,Precipitation MA Split By FIPS,1975-02,ISO_DATE
National Centers for Environmental Information,0.46,STRING,Honolulu,COUNTY,https://www.ncei.noaa.gov/pub/data/cirs/climdiv/,URL,Precipitation MA Split By FIPS,1973-07,ISO_DATE
National Centers for Environmental Information,1.01,STRING,Honolulu,COUNTY,https://www.ncei.noaa.gov/pub/data/cirs/climdiv/,URL,Precipitation MA Split By FIPS,1963-07,ISO_DATE
National Centers for Environmental Information,0.77,STRING,Honolulu,COUNTY,https://www.ncei.noaa.gov/pub/data/cirs/climdiv/,URL,Precipitation MA Split By FIPS,1970-02,ISO_DATE
National Centers for Environmental Information,0.44,STRING,Honolulu,COUNTY,https://www.ncei.noaa.gov/pub/data/cirs/climdiv/,URL,Precipitation MA Split By FIPS,1974-07,ISO_DATE
National Centers for Environmental Information,1.54,STRING,Honolulu,COUNTY,https://www.ncei.noaa.gov/pub/data/cirs/climdiv/,URL,Precipitation MA Split By FIPS,1986-07,ISO_DATE
National Centers for Environmental Information,13.68,STRING,Honolulu,COUNTY,https://www.ncei.noaa.gov/pub/data/cirs/climdiv/,URL,Precipitation MA Split By FIPS,1955-02,ISO_DATE
National Centers for Environmental Information,0.54,STRING,Honolulu,COUNTY,https://www.ncei.noaa.gov/pub/data/cirs/climdiv/,URL,Precipitation MA Split By FIPS,1998-04,ISO_DATE
National Centers for Environmental Information,0.86,STRING,Honolulu,COUNTY,https://www.ncei.noaa.gov/pub/data/cirs/climdiv/,URL,Precipitation MA Split By FIPS,1990-03,ISO_DATE
National Centers for Environmental Information,2.1,STRING,Honolulu,COUNTY,https://www.ncei.noaa.gov/pub/data/cirs/climdiv/,URL,Precipitation MA Split By FIPS,1962-03,ISO_DATE
National Centers for Environmental Information,2.45,STRING,Honolulu,COUNTY,https://www.ncei.noaa.gov/pub/data/cirs/climdiv/,URL,Precipitation MA Split By FIPS,1972-03,ISO_DATE
National Centers for Environmental Information,0.07,STRING,Honolulu,COUNTY,https://www.ncei.noaa.gov/pub/data/cirs/climdiv/,URL,Precipitation MA Split By FIPS,1970-03,ISO_DATE
National Centers for Environmental Information,1.88,STRING,Honolulu,COUNTY,https://www.ncei.noaa.gov/pub/data/cirs/climdiv/,URL,Precipitation MA Split By FIPS,2005-03,ISO_DATE
National Centers for Environmental Information,20.79,STRING,Honolulu,COUNTY,https://www.ncei.noaa.gov/pub/data/cirs/climdiv/,URL,Precipitation MA Split By FIPS,1951-03,ISO_DATE
National Centers for Environmental Information,0.63,STRING,Honolulu,COUNTY,https://www.ncei.noaa.gov/pub/data/cirs/climdiv/,URL,Precipitation MA Split By FIPS,1950-03,ISO_DATE
National Centers for Environmental Information,3.04,STRING,Honolulu,COUNTY,https://www.ncei.noaa.gov/pub/data/cirs/climdiv/,URL,Precipitation MA Split By FIPS,1980-03,ISO_DATE
National Centers for Environmental Information,0.2,STRING,Honolulu,COUNTY,https://www.ncei.noaa.gov/pub/data/cirs/climdiv/,URL,Precipitation MA Split By FIPS,2007-04,ISO_DATE
National Centers for Environmental Information,0.44,STRING,Honolulu,COUNTY,https://www.ncei.noaa.gov/pub/data/cirs/climdiv/,URL,Precipitation MA Split By FIPS,2021-04,ISO_DATE
National Centers for Environmental Information,2.56,STRING,Honolulu,COUNTY,https://www.ncei.noaa.gov/pub/data/cirs/climdiv/,URL,Precipitation MA Split By FIPS,2020-04,ISO_DATE
National Centers for Environmental Information,0.42,STRING,Honolulu,COUNTY,https://www.ncei.noaa.gov/pub/data/cirs/climdiv/,URL,Precipitation MA Split By FIPS,1983-04,ISO_DATE
National Centers for Environmental Information,1.75,STRING,Honolulu,COUNTY,https://www.ncei.noaa.gov/pub/data/cirs/climdiv/,URL,Precipitation MA Split By FIPS,2013-04,ISO_DATE
National Centers for Environmental Information,2.63,STRING,Honolulu,COUNTY,https://www.ncei.noaa.gov/pub/data/cirs/climdiv/,URL,Precipitation MA Split By FIPS,2011-04,ISO_DATE
National Centers for Environmental Information,0.11,STRING,Honolulu,COUNTY,https://www.ncei.noaa.gov/pub/data/cirs/climdiv/,URL,Precipitation MA Split By FIPS,1977-06,ISO_DATE
National Centers for Environmental Information,3.39,STRING,Honolulu,COUNTY,https://www.ncei.noaa.gov/pub/data/cirs/climdiv/,URL,Precipitation MA Split By FIPS,1978-05,ISO_DATE
National Centers for Environmental Information,0.11,STRING,Honolulu,COUNTY,https://www.ncei.noaa.gov/pub/data/cirs/climdiv/,URL,Precipitation MA Split By FIPS,1993-06,ISO_DATE
National Centers for Environmental Information,0.23,STRING,Honolulu,COUNTY,https://www.ncei.noaa.gov/pub/data/cirs/climdiv/,URL,Precipitation MA Split By FIPS,1961-05,ISO_DATE
National Centers for Environmental Information,0.87,STRING,Honolulu,COUNTY,https://www.ncei.noaa.gov/pub/data/cirs/climdiv/,URL,Precipitation MA Split By FIPS,1961-06,ISO_DATE
National Centers for Environmental Information,3.17,STRING,Honolulu,COUNTY,https://www.ncei.noaa.gov/pub/data/cirs/climdiv/,URL,Precipitation MA Split By FIPS,2016-05,ISO_DATE
National Centers for Environmental Information,0.23,STRING,Honolulu,COUNTY,https://www.ncei.noaa.gov/pub/data/cirs/climdiv/,URL,Precipitation MA Split By FIPS,2015-06,ISO_DATE
National Centers for Environmental Information,3.35,STRING,Honolulu,COUNTY,https://www.ncei.noaa.gov/pub/data/cirs/climdiv/,URL,Precipitation MA Split By FIPS,2014-05,ISO_DATE
National Centers for Environmental Information,0.23,STRING,Honolulu,COUNTY,https://www.ncei.noaa.gov/pub/data/cirs/climdiv/,URL,Precipitation MA Split By FIPS,1951-05,ISO_DATE
National Centers for Environmental Information,0.38,STRING,Honolulu,COUNTY,https://www.ncei.noaa.gov/pub/data/cirs/climdiv/,URL,Precipitation MA Split By FIPS,1951-06,ISO_DATE
National Centers for Environmental Information,0.13,STRING,Honolulu,COUNTY,https://www.ncei.noaa.gov/pub/data/cirs/climdiv/,URL,Precipitation MA Split By FIPS,1952-06,ISO_DATE
National Centers for Environmental Information,0.13,STRING,Honolulu,COUNTY,https://www.ncei.noaa.gov/pub/data/cirs/climdiv/,URL,Precipitation MA Split By FIPS,1982-05,ISO_DATE
National Centers for Environmental Information,1.84,STRING,Honolulu,COUNTY,https://www.ncei.noaa.gov/pub/data/cirs/climdiv/,URL,Precipitation MA Split By FIPS,1981-10,ISO_DATE
National Centers for Environmental Information,1.55,STRING,Honolulu,COUNTY,https://www.ncei.noaa.gov/pub/data/cirs/climdiv/,URL,Precipitation MA Split By FIPS,1978-11,ISO_DATE
National Centers for Environmental Information,0.3,STRING,Honolulu,COUNTY,https://www.ncei.noaa.gov/pub/data/cirs/climdiv/,URL,Precipitation MA Split By FIPS,1980-10,ISO_DATE
National Centers for Environmental Information,0.09,STRING,Honolulu,COUNTY,https://www.ncei.noaa.gov/pub/data/cirs/climdiv/,URL,Precipitation MA Split By FIPS,2006-06,ISO_DATE
National Centers for Environmental Information,1.12,STRING,Honolulu,COUNTY,https://www.ncei.noaa.gov/pub/data/cirs/climdiv/,URL,Precipitation MA Split By FIPS,1957-05,ISO_DATE
National Centers for Environmental Information,7.23,STRING,Honolulu,COUNTY,https://www.ncei.noaa.gov/pub/data/cirs/climdiv/,URL,Precipitation MA Split By FIPS,1965-05,ISO_DATE
National Centers for Environmental Information,5.08,STRING,Honolulu,COUNTY,https://www.ncei.noaa.gov/pub/data/cirs/climdiv/,URL,Precipitation MA Split By FIPS,1985-10,ISO_DATE
National Centers for Environmental Information,5.51,STRING,Honolulu,COUNTY,https://www.ncei.noaa.gov/pub/data/cirs/climdiv/,URL,Precipitation MA Split By FIPS,2014-10,ISO_DATE
National Centers for Environmental Information,0.51,STRING,Honolulu,COUNTY,https://www.ncei.noaa.gov/pub/data/cirs/climdiv/,URL,Precipitation MA Split By FIPS,1989-11,ISO_DATE
National Centers for Environmental Information,0.96,STRING,Honolulu,COUNTY,https://www.ncei.noaa.gov/pub/data/cirs/climdiv/,URL,Precipitation MA Split By FIPS,1969-10,ISO_DATE
National Centers for Environmental Information,2.78,STRING,Honolulu,COUNTY,https://www.ncei.noaa.gov/pub/data/cirs/climdiv/,URL,Precipitation MA Split By FIPS,2017-10,ISO_DATE
National Centers for Environmental Information,0.22,STRING,Honolulu,COUNTY,https://www.ncei.noaa.gov/pub/data/cirs/climdiv/,URL,Precipitation MA Split By FIPS,2012-11,ISO_DATE
National Centers for Environmental Information,1.21,STRING,Honolulu,COUNTY,https://www.ncei.noaa.gov/pub/data/cirs/climdiv/,URL,Precipitation MA Split By FIPS,1952-11,ISO_DATE
National Centers for Environmental Information,1.32,STRING,Honolulu,COUNTY,https://www.ncei.noaa.gov/pub/data/cirs/climdiv/,URL,Precipitation MA Split By FIPS,1982-11,ISO_DATE
National Centers for Environmental Information,1.14,STRING,Honolulu,COUNTY,https://www.ncei.noaa.gov/pub/data/cirs/climdiv/,URL,Precipitation MA Split By FIPS,2003-10,ISO_DATE
National Centers for Environmental Information,0.57,STRING,Honolulu,COUNTY,https://www.ncei.noaa.gov/pub/data/cirs/climdiv/,URL,Precipitation MA Split By FIPS,2003-11,ISO_DATE
National Centers for Environmental Information,0.86,STRING,Honolulu,COUNTY,https://www.ncei.noaa.gov/pub/data/cirs/climdiv/,URL,Precipitation MA Split By FIPS,1946-10,ISO_DATE
National Centers for Environmental Information,0.15,STRING,Honolulu,COUNTY,https://www.ncei.noaa.gov/pub/data/cirs/climdiv/,URL,Precipitation MA Split By FIPS,2009-09,ISO_DATE
National Centers for Environmental Information,3.52,STRING,Honolulu,COUNTY,https://www.ncei.noaa.gov/pub/data/cirs/climdiv/,URL,Precipitation MA Split By FIPS,1996-01,ISO_DATE
National Centers for Environmental Information,0.1,STRING,Honolulu,COUNTY,https://www.ncei.noaa.gov/pub/data/cirs/climdiv/,URL,Precipitation MA Split By FIPS,1993-09,ISO_DATE
National Centers for Environmental Information,0.43,STRING,Honolulu,COUNTY,https://www.ncei.noaa.gov/pub/data/cirs/climdiv/,URL,Precipitation MA Split By FIPS,1992-01,ISO_DATE
National Centers for Environmental Information,2.4,STRING,Honolulu,COUNTY,https://www.ncei.noaa.gov/pub/data/cirs/climdiv/,URL,Precipitation MA Split By FIPS,1947-09,ISO_DATE
National Centers for Environmental Information,0.78,STRING,Honolulu,COUNTY,https://www.ncei.noaa.gov/pub/data/cirs/climdiv/,URL,Precipitation MA Split By FIPS,1994-01,ISO_DATE
National Centers for Environmental Information,0.18,STRING,Honolulu,COUNTY,https://www.ncei.noaa.gov/pub/data/cirs/climdiv/,URL,Precipitation MA Split By FIPS,1975-10,ISO_DATE
National Centers for Environmental Information,2.5,STRING,Honolulu,COUNTY,https://www.ncei.noaa.gov/pub/data/cirs/climdiv/,URL,Precipitation MA Split By FIPS,2006-10,ISO_DATE
National Centers for Environmental Information,2.5,STRING,Honolulu,COUNTY,https://www.ncei.noaa.gov/pub/data/cirs/climdiv/,URL,Precipitation MA Split By FIPS,2006-11,ISO_DATE
National Centers for Environmental Information,0.03,STRING,Honolulu,COUNTY,https://www.ncei.noaa.gov/pub/data/cirs/climdiv/,URL,Precipitation MA Split By FIPS,1962-11,ISO_DATE
National Centers for Environmental Information,1.39,STRING,Honolulu,COUNTY,https://www.ncei.noaa.gov/pub/data/cirs/climdiv/,URL,Precipitation MA Split By FIPS,1966-01,ISO_DATE
National Centers for Environmental Information,0.9,STRING,Honolulu,COUNTY,https://www.ncei.noaa.gov/pub/data/cirs/climdiv/,URL,Precipitation MA Split By FIPS,2005-09,ISO_DATE
National Centers for Environmental Information,0.81,STRING,Honolulu,COUNTY,https://www.ncei.noaa.gov/pub/data/cirs/climdiv/,URL,Precipitation MA Split By FIPS,1960-09,ISO_DATE
National Centers for Environmental Information,0.52,STRING,Honolulu,COUNTY,https://www.ncei.noaa.gov/pub/data/cirs/climdiv/,URL,Precipitation MA Split By FIPS,2012-09,ISO_DATE
National Centers for Environmental Information,0.42,STRING,Honolulu,COUNTY,https://www.ncei.noaa.gov/pub/data/cirs/climdiv/,URL,Precipitation MA Split By FIPS,1987-01,ISO_DATE
National Centers for Environmental Information,1.13,STRING,Honolulu,COUNTY,https://www.ncei.noaa.gov/pub/data/cirs/climdiv/,URL,Precipitation MA Split By FIPS,1987-09,ISO_DATE
National Centers for Environmental Information,12.82,STRING,Honolulu,COUNTY,https://www.ncei.noaa.gov/pub/data/cirs/climdiv/,URL,Precipitation MA Split By FIPS,1982-01,ISO_DATE
National Centers for Environmental Information,0.2,STRING,Honolulu,COUNTY,https://www.ncei.noaa.gov/pub/data/cirs/climdiv/,URL,Precipitation MA Split By FIPS,1999-09,ISO_DATE
National Centers for Environmental Information,0.63,STRING,Honolulu,COUNTY,https://www.ncei.noaa.gov/pub/data/cirs/climdiv/,URL,Precipitation MA Split By FIPS,2010-09,ISO_DATE
National Centers for Environmental Information,0.17,STRING,Honolulu,COUNTY,https://www.ncei.noaa.gov/pub/data/cirs/climdiv/,URL,Precipitation MA Split By FIPS,1945-01,ISO_DATE
National Centers for Environmental Information,0.27,STRING,Honolulu,COUNTY,https://www.ncei.noaa.gov/pub/data/cirs/climdiv/,URL,Precipitation MA Split By FIPS,1993-12,ISO_DATE
National Centers for Environmental Information,0.97,STRING,Honolulu,COUNTY,https://www.ncei.noaa.gov/pub/data/cirs/climdiv/,URL,Precipitation MA Split By FIPS,1992-08,ISO_DATE
National Centers for Environmental Information,0.06,STRING,Honolulu,COUNTY,https://www.ncei.noaa.gov/pub/data/cirs/climdiv/,URL,Precipitation MA Split By FIPS,1976-12,ISO_DATE
National Centers for Environmental Information,0.14,STRING,Honolulu,COUNTY,https://www.ncei.noaa.gov/pub/data/cirs/climdiv/,URL,Precipitation MA Split By FIPS,1994-08,ISO_DATE
National Centers for Environmental Information,0.45,STRING,Honolulu,COUNTY,https://www.ncei.noaa.gov/pub/data/cirs/climdiv/,URL,Precipitation MA Split By FIPS,1994-12,ISO_DATE
National Centers for Environmental Information,2.2,STRING,Honolulu,COUNTY,https://www.ncei.noaa.gov/pub/data/cirs/climdiv/,URL,Precipitation MA Split By FIPS,1962-01,ISO_DATE
National Centers for Environmental Information,0.66,STRING,Honolulu,COUNTY,https://www.ncei.noaa.gov/pub/data/cirs/climdiv/,URL,Precipitation MA Split By FIPS,1962-09,ISO_DATE
National Centers for Environmental Information,5.28,STRING,Honolulu,COUNTY,https://www.ncei.noaa.gov/pub/data/cirs/climdiv/,URL,Precipitation MA Split By FIPS,1972-01,ISO_DATE
National Centers for Environmental Information,0.33,STRING,Honolulu,COUNTY,https://www.ncei.noaa.gov/pub/data/cirs/climdiv/,URL,Precipitation MA Split By FIPS,2019-01,ISO_DATE
National Centers for Environmental Information,4.21,STRING,Honolulu,COUNTY,https://www.ncei.noaa.gov/pub/data/cirs/climdiv/,URL,Precipitation MA Split By FIPS,1974-01,ISO_DATE
National Centers for Environmental Information,8.17,STRING,Honolulu,COUNTY,https://www.ncei.noaa.gov/pub/data/cirs/climdiv/,URL,Precipitation MA Split By FIPS,1968-01,ISO_DATE
National Centers for Environmental Information,4.17,STRING,Honolulu,COUNTY,https://www.ncei.noaa.gov/pub/data/cirs/climdiv/,URL,Precipitation MA Split By FIPS,1961-01,ISO_DATE
National Centers for Environmental Information,1.02,STRING,Honolulu,COUNTY,https://www.ncei.noaa.gov/pub/data/cirs/climdiv/,URL,Precipitation MA Split By FIPS,2018-08,ISO_DATE
National Centers for Environmental Information,0.08,STRING,Honolulu,COUNTY,https://www.ncei.noaa.gov/pub/data/cirs/climdiv/,URL,Precipitation MA Split By FIPS,1989-08,ISO_DATE
National Centers for Environmental Information,3.4,STRING,Honolulu,COUNTY,https://www.ncei.noaa.gov/pub/data/cirs/climdiv/,URL,Precipitation MA Split By FIPS,2017-12,ISO_DATE
National Centers for Environmental Information,2.24,STRING,Honolulu,COUNTY,https://www.ncei.noaa.gov/pub/data/cirs/climdiv/,URL,Precipitation MA Split By FIPS,1960-12,ISO_DATE
National Centers for Environmental Information,0.07,STRING,Honolulu,COUNTY,https://www.ncei.noaa.gov/pub/data/cirs/climdiv/,URL,Precipitation MA Split By FIPS,2012-08,ISO_DATE
National Centers for Environmental Information,0.03,STRING,Honolulu,COUNTY,https://www.ncei.noaa.gov/pub/data/cirs/climdiv/,URL,Precipitation MA Split By FIPS,1953-08,ISO_DATE
National Centers for Environmental Information,3.64,STRING,Honolulu,COUNTY,https://www.ncei.noaa.gov/pub/data/cirs/climdiv/,URL,Precipitation MA Split By FIPS,2013-12,ISO_DATE
National Centers for Environmental Information,5.3,STRING,Honolulu,COUNTY,https://www.ncei.noaa.gov/pub/data/cirs/climdiv/,URL,Precipitation MA Split By FIPS,1951-12,ISO_DATE
National Centers for Environmental Information,1.89,STRING,Honolulu,COUNTY,https://www.ncei.noaa.gov/pub/data/cirs/climdiv/,URL,Precipitation MA Split By FIPS,1996-12,ISO_DATE
National Centers for Environmental Information,2.01,STRING,Honolulu,COUNTY,https://www.ncei.noaa.gov/pub/data/cirs/climdiv/,URL,Precipitation MA Split By FIPS,1992-07,ISO_DATE
